framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	DWIDenoise_pre	DWIDenoise_post	DWIDenoise_change
0.4435665916280001	0.2293585618	0.008174347642	-0.4064715313	0.02487482689	0.002264895244	0.01209475286	38.249641600000004	sub-01_dwi.nii.gz	-0.363771	0.561835	0.742976	1000.0	39.32673599727998	119.6546819508779	1.0	39.32362971230159	39.32673599727998	0.0740784593684397
0.34911403680200004	0.2530389639	0.00813194299	-0.4759960746	0.02901985869	0.002012236509	0.01281439606	38.8155964	sub-01_dwi.nii.gz	-0.184508	0.392653	0.900989	1000.0	39.308163505749285	119.6546819508779	1.0	39.3068465667517	39.308163505749285	0.0740251702868583
0.35389092881	0.2636970441	0.139958347	-0.4666009297	0.03109526262	0.001315651345	0.01408263296	52.981905235	sub-01_dwi.nii.gz	0.72108	0.692815	0.0070663	1000.0	39.06254633324331	119.6546819508779	1.0	39.06020363874717	39.06254633324331	0.0740497280972226
0.31968136284999993	0.2746796036	0.2761831432	-0.5294905634	0.03285619244	0.001517786994	0.01431125496	52.1034984	sub-01_dwi.nii.gz	0.433694	0.682478	0.588331	1000.0	39.03945764362463	119.6546819508779	1.0	39.04016971371882	39.03945764362463	0.0742131631694782
0.2393838691	0.2648203339	0.2350605999	-0.4710870817	0.03080674261	0.001773854252	0.01401680056	57.73592400000001	sub-01_dwi.nii.gz	0.501709	0.689717	-0.522091	1000.0	39.40819968983054	119.6546819508779	1.0	39.40799607603458	39.40819968983054	0.0732594626956382
0.26517570780000016	0.265211481	0.4128369241	-0.4950767826	0.0314459689	0.00138377375	0.01378573664	68.6041148	sub-01_dwi.nii.gz	0.170371	0.508412	-0.844092	1000.0	39.64956318130326	119.6546819508779	1.0	39.655483808106574	39.64956318130326	0.0727541678023925
0.11978323539999985	0.2863491757	0.4182171784	-0.5244988827	0.03229029849	0.001266454114	0.01410095114	53.46950220000001	sub-01_dwi.nii.gz	0.462255	0.422663	-0.779536	1000.0	39.5685470788275	119.6546819508779	1.0	39.57647968041383	39.5685470788275	0.0728248121975809
0.3449671322499999	0.3089604405	0.1848704872	-0.5521657234	0.03342145681	0.001257765223	0.01401395164	57.39002336	sub-01_dwi.nii.gz	-0.385254	0.809777	0.442538	1000.0	39.10676683912126	119.6546819508779	1.0	39.10976031037415	39.10676683912126	0.0739808878251898
0.22548595130000013	0.306422337	0.2810769556	-0.5494624829	0.03473480418	0.001067454345	0.01499105617	54.027946199999995	sub-01_dwi.nii.gz	0.71375	0.247176	0.655335	1000.0	39.35837038311156	119.6546819508779	1.0	39.36177322491496	39.35837038311156	0.0732346433497037
0.23444117670000003	0.3227185062	0.1192782246	-0.5517719328	0.03558808193	0.001291080727	0.01499488857	63.33196669	sub-01_dwi.nii.gz	0.260078	0.885224	0.385666	1000.0	38.88377075324964	119.6546819508779	1.0	38.88133658411281	38.88377075324964	0.0741288691864159
0.2802212088	0.3723825949	0.2379953366	-0.5975893722	0.03579045832	0.002293387661	0.01511065662	53.777630740000006	sub-01_dwi.nii.gz	0.00100001	0.077467	0.996994	1000.0	39.49066921410123	119.6546819508779	1.0	39.50486177543935	39.49066921410123	0.0729681429363112
